Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
9:21:47 AM,,1907,100,183.2,0,72.5,0,69.6,11,103.6,185,6571,2788,95.1,80,243,17.3,149,53.1,
9:21:48 AM,,1910,100,183.2,0,72.5,0,69.0,11,103.0,185,6583,2795,94.7,80,243,17.3,149,48.6,
9:21:49 AM,,1907,100,183.2,0,72.5,0,69.0,11,103.2,185,6561,2786,96.4,80,243,17.3,149,49.0,
9:21:50 AM,,1909,100,183.2,0,72.5,0,69.6,11,106.3,185,6591,2799,96.0,80,243,17.3,150,46.6,
9:21:51 AM,,1909,100,183.2,0,72.5,0,69.6,11,102.6,185,6573,2791,95.5,80,243,17.3,150,44.2,
9:21:52 AM,,1906,100,183.2,0,72.5,0,69.6,11,103.2,185,6588,2797,95.3,80,243,17.3,150,50.2,
9:21:53 AM,,1911,100,183.2,0,72.5,0,69.6,11,104.0,185,6576,2795,95.7,80,243,17.3,151,46.7,
9:21:54 AM,,1907,100,183.2,0,72.5,0,70.2,11,103.8,185,6577,2793,95.4,80,243,17.3,151,52.9,
9:21:55 AM,,1911,100,183.2,0,72.5,0,70.2,11,104.4,185,6580,2794,94.0,80,243,17.3,151,53.0,
9:21:56 AM,,1910,100,183.2,0,72.5,0,70.2,11,104.6,185,6567,2789,95.4,80,243,17.3,151,51.2,
9:21:57 AM,,1907,100,183.2,0,72.5,0,70.2,11,103.8,185,6582,2795,94.9,80,243,17.3,152,46.2,
9:21:58 AM,,1910,100,183.2,0,72.5,0,69.6,11,105.3,185,6564,2790,96.0,80,243,17.3,152,46.0,
9:21:59 AM,,1909,100,183.2,0,72.5,0,69.6,11,103.4,185,6590,2798,95.6,80,243,17.3,152,52.5,
9:22:00 AM,,1909,100,183.2,0,72.5,0,70.2,11,102.4,185,6575,2792,96.1,80,243,17.3,153,42.6,
9:22:01 AM,,1909,100,185.0,0,72.5,0,69.6,11,105.1,185,6578,2796,95.0,80,243,17.3,153,51.9,
9:22:02 AM,,1907,100,183.2,0,72.5,0,69.6,11,104.2,185,6572,2791,95.2,80,243,17.3,153,51.0,
9:22:03 AM,,1911,100,183.2,0,72.5,0,70.2,11,103.0,185,6571,2790,94.9,80,243,17.3,153,53.1,
9:22:04 AM,,1906,100,183.2,0,72.5,0,70.2,11,104.4,185,6583,2795,93.3,80,243,17.3,154,45.1,
9:22:05 AM,,1910,100,183.2,0,72.5,0,69.0,11,103.8,185,6569,2789,95.1,80,243,17.3,154,52.1,
9:22:06 AM,,1910,100,185.0,0,72.5,0,69.6,11,105.5,185,6581,2795,95.2,80,243,17.3,154,45.3,
9:22:07 AM,,1906,100,183.2,0,72.5,0,69.6,11,105.5,185,6566,2788,95.6,80,243,17.3,155,43.4,
9:22:08 AM,,1912,100,185.0,0,72.5,0,70.2,11,102.8,185,6585,2796,95.9,80,243,17.3,155,51.6,
9:22:09 AM,,1907,100,183.2,0,71.9,0,70.2,11,104.7,185,6577,2793,95.2,80,243,17.3,155,51.2,
9:22:10 AM,,1910,100,183.2,0,72.5,0,70.2,11,103.4,185,6577,2793,94.8,80,243,17.3,155,51.0,
9:22:11 AM,,1910,100,183.2,0,72.5,0,70.2,11,104.6,185,6577,2793,94.2,80,243,17.3,156,51.5,
9:22:12 AM,,1905,100,183.2,0,72.5,0,69.6,11,105.5,185,6571,2791,94.8,80,243,17.3,156,52.3,
9:22:13 AM,,1912,100,183.2,0,72.5,0,69.6,11,101.7,185,6592,2799,93.4,80,243,17.3,156,45.5,
9:22:14 AM,,1907,100,183.2,0,71.9,0,69.6,11,103.2,185,6563,2787,94.8,80,243,17.3,157,44.1,
9:22:15 AM,,1912,100,183.2,0,72.5,0,69.6,11,102.0,185,6583,2796,94.9,80,243,17.3,157,52.0,
9:22:16 AM,,1908,100,183.2,0,72.5,0,70.2,11,106.3,185,6563,2787,95.7,80,243,17.3,157,41.9,
9:22:17 AM,,1908,100,183.2,0,72.5,0,69.6,11,103.6,185,6588,2798,95.9,80,243,17.3,157,51.6,
